DAILY VALUES

Stations
Stnr;Name;Operates from;Operates until;Altitude;Latitude;Longitude;Municipality;County;Region
27400;NØTTERØY - FØYNLAND;Jul 1895;;2;59.2366;10.4560;Færder;Vestfold;SOUTHEASTERN NORWAY
27410;MÅKERØY;Dec 1967;Sep 1994;43;59.1578;10.4402;Færder;Vestfold;SOUTHEASTERN NORWAY
27450;MELSOM;Apr 1959;;26;59.2300;10.3483;Sandefjord;Vestfold;SOUTHEASTERN NORWAY
27470;TORP;Sep 1959;;88;59.1845;10.2553;Sandefjord;Vestfold;SOUTHEASTERN NORWAY
27500;FÆRDER FYR;Jan 1885;;6;59.0272;10.5242;Færder;Vestfold;SOUTHEASTERN NORWAY

Elements
Code;Name;Unit
TAM;Mean temperature;degC
TAN;Minimum temperature;degC
TAND;Air temperatur;degC
TAX;Maximum temperature;degC
TAXD;Air temperature;degC


****************** NOTE *****************
27470 No data for TAND, TAXD
********************************************
****************** NOTE *****************
27410 No data for TAND, TAXD
********************************************
****************** NOTE *****************
No data for: 27470, 27470, 27470, 27470, 27470, 27470
********************************************

Quality information for calculated values
Explanation;Code
OK;OK
Slightly uncertain;LU
Very uncertain;SU
Very uncertain, modeldata;SU-M
Erroneous;FE

****************** NOTE *****************
Datavalue marked x means not access or that the quality is 'Very uncertain, modeldata' (Level 6 or more).
********************************************

St.no;Date;TAM;fTAM;TAN;fTAN;TAND;fTAND;TAX;fTAX;TAXD;fTAXD
27450;10.02.2013;-5.6;OK;-6.7;LU;-6.7;-9999;-4.7;LU;-4.7;-9999
27450;11.02.2013;-6.2;OK;-11.0;LU;-11.0;-9999;-4.0;LU;-4.0;-9999
27450;12.02.2013;-4.5;OK;-5.2;LU;-5.2;-9999;-3.4;LU;-3.4;-9999
27450;13.02.2013;-4.3;OK;-5.4;LU;-5.4;-9999;-3.2;LU;-3.2;-9999
27450;14.02.2013;-1.6;OK;-4.2;LU;-4.0;-9999;-0.4;LU;-0.4;-9999
27450;15.02.2013;-1.9;OK;-2.6;LU;-2.6;-9999;-0.7;LU;-1.1;-9999
27450;16.02.2013;-0.7;OK;-2.3;LU;-2.3;-9999;0.4;LU;0.6;-9999
27450;17.02.2013;0.3;OK;0.0;LU;-2.3;-9999;1.7;LU;1.7;-9999
27450;18.02.2013;-0.1;OK;-2.3;LU;-2.1;-9999;0.8;LU;0.8;-9999
27450;19.02.2013;-1.8;OK;-3.2;LU;-3.2;-9999;1.1;LU;0.2;-9999
27450;20.02.2013;-6.1;OK;-7.4;LU;-7.4;-9999;-2.3;LU;-2.3;-9999
27450;21.02.2013;-9.5;OK;-13.2;LU;-13.2;-9999;-4.5;LU;-4.5;-9999
27450;22.02.2013;-6.3;OK;-14.6;LU;-14.6;-9999;-0.2;LU;-0.2;-9999
27450;23.02.2013;-0.1;OK;-2.1;LU;-2.1;-9999;2.3;LU;2.3;-9999
27450;24.02.2013;-0.2;OK;-2.9;LU;-2.7;-9999;4.2;LU;4.2;-9999
27450;25.02.2013;-1.1;OK;-4.1;LU;-4.1;-9999;4.9;LU;4.9;-9999
27450;26.02.2013;-5.0;OK;-11.0;LU;-11.0;-9999;3.1;LU;3.1;-9999
27450;27.02.2013;-5.2;OK;-8.0;LU;-8.0;-9999;-1.4;LU;-1.4;-9999
27450;28.02.2013;0.1;OK;-9.7;LU;-9.7;-9999;11.3;LU;11.3;-9999
27450;01.03.2013;2.4;OK;-3.6;LU;-3.6;-9999;8.7;LU;8.7;-9999
27450;02.03.2013;3.5;OK;-1.7;LU;-1.7;-9999;10.4;LU;10.4;-9999
27450;03.03.2013;2.4;OK;-1.6;LU;-1.6;-9999;7.8;LU;7.8;-9999
27450;04.03.2013;2.8;OK;-1.6;LU;-1.4;-9999;7.5;LU;7.5;-9999
27450;05.03.2013;0.7;OK;-0.8;LU;-0.8;-9999;3.8;LU;2.4;-9999
27450;06.03.2013;1.7;OK;-1.7;LU;-1.7;-9999;7.0;LU;7.0;-9999
27450;07.03.2013;-1.0;OK;-3.8;LU;-3.8;-9999;4.1;LU;3.6;-9999
27450;08.03.2013;-3.6;OK;-8.5;LU;-8.5;-9999;2.1;LU;2.1;-9999
27450;09.03.2013;-5.0;OK;-8.2;LU;-8.2;-9999;-1.2;LU;-1.2;-9999
27450;10.03.2013;-7.6;OK;-11.0;LU;-11.0;-9999;-3.5;LU;-3.5;-9999
27450;11.03.2013;-6.4;OK;-14.5;LU;-14.5;-9999;1.8;LU;1.8;-9999
27450;12.03.2013;-3.7;OK;-11.5;LU;-11.5;-9999;4.7;LU;4.7;-9999
27450;13.03.2013;-5.4;OK;-6.3;LU;-6.3;-9999;-1.6;LU;-1.6;-9999
27450;14.03.2013;-8.3;OK;-16.0;LU;-16.0;-9999;-0.1;LU;-0.1;-9999
27450;15.03.2013;-6.3;OK;-14.5;LU;-16.0;-9999;-0.4;LU;-0.1;-9999
27450;16.03.2013;-0.4;OK;-2.0;LU;-1.5;-9999;1.3;LU;1.3;-9999
27450;17.03.2013;-0.2;OK;-2.1;LU;-2.1;-9999;2.9;LU;2.9;-9999
27450;18.03.2013;-1.9;OK;-4.3;LU;-4.3;-9999;1.2;LU;1.2;-9999
27450;19.03.2013;-5.7;OK;-8.2;LU;-8.2;-9999;-1.4;LU;-3.8;-9999
27450;20.03.2013;-4.7;OK;-6.4;LU;-6.4;-9999;-2.5;LU;-2.5;-9999
27450;21.03.2013;-2.9;OK;-5.4;LU;-5.4;-9999;0.2;LU;0.2;-9999
27450;22.03.2013;-5.4;OK;-8.1;LU;-8.1;-9999;-1.8;LU;-2.2;-9999
27450;23.03.2013;-5.8;OK;-11.8;LU;-11.8;-9999;1.0;LU;1.0;-9999
27450;24.03.2013;-3.3;OK;-9.7;LU;-9.7;-9999;3.3;LU;3.3;-9999
27450;25.03.2013;-1.9;OK;-7.3;LU;-7.3;-9999;3.7;LU;3.7;-9999
27450;26.03.2013;-1.1;OK;-6.5;LU;-6.5;-9999;6.2;LU;6.2;-9999
27450;27.03.2013;-2.3;OK;-9.2;LU;-9.2;-9999;4.6;LU;4.6;-9999
27450;28.03.2013;-2.2;OK;-7.1;LU;-7.1;-9999;4.7;LU;4.7;-9999
27450;29.03.2013;-1.5;OK;-7.2;LU;-7.2;-9999;4.2;LU;4.2;-9999
27450;30.03.2013;-1.0;OK;-5.7;LU;-5.7;-9999;4.4;LU;4.4;-9999
27450;31.03.2013;-0.7;OK;-7.7;LU;-7.7;-9999;6.9;LU;6.9;-9999
27450;01.04.2013;1.0;OK;-4.9;LU;-4.9;-9999;6.8;LU;6.8;-9999
27450;02.04.2013;1.4;OK;-3.9;LU;-3.9;-9999;7.1;LU;7.1;-9999
27450;03.04.2013;1.7;OK;-4.1;LU;-4.1;-9999;8.7;LU;8.7;-9999
27450;04.04.2013;2.5;OK;-5.4;LU;-5.4;-9999;8.9;LU;8.9;-9999
27450;05.04.2013;3.8;OK;1.3;LU;1.3;-9999;8.7;LU;8.7;-9999
27450;06.04.2013;1.6;OK;-4.6;LU;-4.6;-9999;6.8;LU;6.8;-9999
27450;07.04.2013;1.3;OK;-2.9;LU;-2.9;-9999;6.7;LU;6.7;-9999
27450;08.04.2013;0.4;OK;-5.2;LU;-5.2;-9999;5.8;LU;5.8;-9999
27450;09.04.2013;0.1;OK;-6.2;LU;-6.2;-9999;6.8;LU;6.8;-9999
27450;10.04.2013;0.5;OK;-4.4;LU;-4.4;-9999;4.9;LU;4.9;-9999
27450;11.04.2013;0.4;OK;-0.7;LU;-0.6;-9999;2.7;LU;2.7;-9999
27450;12.04.2013;1.1;OK;0.5;LU;0.6;-9999;1.8;LU;1.8;-9999
27450;13.04.2013;3.3;OK;0.4;LU;0.7;-9999;9.2;LU;9.2;-9999
27450;14.04.2013;2.6;OK;-2.0;LU;-2.0;-9999;5.0;LU;5.0;-9999
27450;15.04.2013;5.4;OK;4.6;LU;4.2;-9999;7.2;LU;7.2;-9999
27450;16.04.2013;4.4;OK;2.9;LU;2.9;-9999;5.5;LU;5.5;-9999
27450;17.04.2013;7.0;OK;4.0;LU;4.0;-9999;11.7;LU;11.7;-9999
27450;18.04.2013;6.8;OK;4.6;LU;4.7;-9999;8.8;LU;8.8;-9999
27450;19.04.2013;7.1;OK;5.2;LU;5.2;-9999;12.4;LU;12.4;-9999
27450;20.04.2013;4.7;OK;-0.3;LU;-0.3;-9999;9.3;LU;9.3;-9999
27450;21.04.2013;3.1;OK;-1.8;LU;-1.8;-9999;9.7;LU;9.7;-9999
27450;22.04.2013;5.3;OK;-1.1;LU;-1.1;-9999;9.0;LU;9.0;-9999
27450;23.04.2013;8.7;OK;4.1;LU;4.1;-9999;13.7;LU;13.7;-9999
27450;24.04.2013;7.2;OK;2.7;LU;2.7;-9999;11.4;LU;11.4;-9999
27450;25.04.2013;7.1;OK;-0.4;LU;-0.4;-9999;12.8;LU;12.8;-9999
27450;26.04.2013;7.4;OK;1.8;LU;1.8;-9999;12.2;LU;12.2;-9999
27450;27.04.2013;7.2;OK;3.3;LU;3.3;-9999;12.9;LU;12.9;-9999
27450;28.04.2013;4.4;OK;-2.0;LU;-2.0;-9999;9.4;LU;9.4;-9999
27450;29.04.2013;5.9;OK;3.8;LU;3.8;-9999;9.2;LU;9.2;-9999
27450;30.04.2013;8.4;OK;3.4;LU;3.4;-9999;13.8;LU;13.8;-9999
27450;01.05.2013;5.4;OK;-0.5;LU;-0.5;-9999;10.4;LU;10.0;-9999
27450;02.05.2013;7.0;OK;0.5;LU;0.5;-9999;12.3;LU;12.3;-9999
27450;03.05.2013;5.6;OK;0.2;LU;0.2;-9999;9.6;LU;9.1;-9999
27450;04.05.2013;6.8;OK;4.4;LU;4.4;-9999;9.0;LU;9.0;-9999
27450;05.05.2013;9.2;OK;1.9;LU;1.9;-9999;15.9;LU;15.9;-9999
27450;06.05.2013;9.8;OK;4.6;LU;4.6;-9999;14.7;LU;14.7;-9999
27450;07.05.2013;11.2;OK;7.7;LU;7.7;-9999;17.0;LU;17.0;-9999
27450;08.05.2013;11.4;OK;4.9;LU;4.9;-9999;19.4;LU;19.4;-9999
27450;09.05.2013;10.1;OK;10.0;LU;10.0;-9999;11.4;LU;11.4;-9999
27450;10.05.2013;8.0;OK;5.5;LU;5.5;-9999;10.8;LU;10.8;-9999
27450;11.05.2013;9.0;OK;7.0;LU;7.0;-9999;11.1;LU;11.1;-9999
27450;12.05.2013;9.0;OK;7.5;LU;7.5;-9999;11.2;LU;11.2;-9999
27450;13.05.2013;7.7;OK;7.3;LU;7.3;-9999;10.3;LU;10.3;-9999
27450;14.05.2013;6.8;OK;1.1;LU;1.1;-9999;9.9;LU;9.9;-9999
27450;15.05.2013;8.4;OK;3.7;LU;1.1;-9999;11.6;LU;9.9;-9999
27450;16.05.2013;12.2;OK;9.8;LU;9.8;-9999;15.5;LU;15.5;-9999
27450;17.05.2013;16.4;OK;10.6;LU;10.8;-9999;21.2;LU;21.2;-9999
27450;18.05.2013;20.5;OK;14.7;LU;14.7;-9999;26.2;LU;26.2;-9999
27450;19.05.2013;19.9;OK;14.6;LU;14.6;-9999;26.0;LU;26.0;-9999
27450;20.05.2013;14.0;OK;12.4;LU;12.4;-9999;20.0;LU;17.6;-9999
27450;21.05.2013;13.9;OK;11.9;LU;11.9;-9999;15.6;LU;15.6;-9999
27450;22.05.2013;13.0;OK;11.7;LU;11.7;-9999;14.7;LU;14.7;-9999
27450;23.05.2013;9.9;OK;8.8;LU;8.8;-9999;12.5;LU;12.5;-9999
27450;24.05.2013;11.8;OK;2.4;LU;2.4;-9999;18.4;LU;18.4;-9999
27450;25.05.2013;15.8;OK;9.5;LU;9.5;-9999;21.3;LU;21.3;-9999
27450;26.05.2013;17.7;OK;9.9;LU;9.9;-9999;24.8;LU;24.8;-9999
27450;27.05.2013;14.1;OK;11.9;LU;11.9;-9999;22.3;LU;17.9;-9999
27450;28.05.2013;14.7;OK;11.4;LU;11.5;-9999;20.8;LU;20.8;-9999
27450;29.05.2013;14.4;OK;12.5;LU;12.5;-9999;19.9;LU;17.1;-9999
27450;30.05.2013;15.4;OK;12.2;LU;12.3;-9999;20.3;LU;20.3;-9999
27450;31.05.2013;19.4;OK;14.9;LU;14.9;-9999;24.4;LU;24.4;-9999
27450;01.06.2013;19.2;OK;12.3;LU;12.3;-9999;24.7;LU;24.7;-9999
27450;02.06.2013;15.7;OK;12.7;LU;12.7;-9999;21.6;LU;19.2;-9999
27450;03.06.2013;14.9;OK;10.4;LU;10.4;-9999;19.4;LU;19.4;-9999
27450;04.06.2013;13.3;OK;9.2;LU;9.1;-9999;18.0;LU;17.6;-9999
27450;05.06.2013;12.5;OK;6.8;LU;6.8;-9999;18.8;LU;18.8;-9999
27450;06.06.2013;12.4;OK;8.5;LU;8.5;-9999;16.5;LU;16.5;-9999
27450;07.06.2013;13.8;OK;7.8;LU;7.8;-9999;18.5;LU;18.5;-9999
27450;08.06.2013;15.0;OK;8.0;LU;8.0;-9999;20.4;LU;20.4;-9999
27450;09.06.2013;15.2;OK;10.7;LU;10.7;-9999;20.6;LU;20.6;-9999
27450;10.06.2013;15.6;OK;10.4;LU;10.4;-9999;21.1;LU;21.1;-9999
27450;11.06.2013;14.9;OK;12.2;LU;12.2;-9999;19.3;LU;19.3;-9999
27450;12.06.2013;12.7;OK;11.8;LU;11.8;-9999;15.1;LU;14.6;-9999
27450;13.06.2013;13.8;OK;11.9;LU;11.8;-9999;16.0;LU;14.6;-9999
27450;14.06.2013;15.9;OK;12.0;LU;12.0;-9999;20.8;LU;20.8;-9999
27450;15.06.2013;13.0;OK;7.1;LU;7.1;-9999;18.1;LU;16.9;-9999
27450;16.06.2013;11.9;OK;8.8;LU;8.8;-9999;16.6;LU;16.6;-9999
27450;17.06.2013;15.6;OK;7.7;LU;7.7;-9999;21.5;LU;21.5;-9999
27450;18.06.2013;15.9;OK;10.3;LU;10.3;-9999;21.2;LU;21.2;-9999
27450;19.06.2013;14.9;OK;10.2;LU;10.2;-9999;19.8;LU;19.8;-9999
27450;20.06.2013;16.0;OK;12.4;LU;10.9;-9999;21.5;LU;21.5;-9999
27450;21.06.2013;17.0;OK;10.9;LU;11.0;-9999;21.9;LU;21.9;-9999
27450;22.06.2013;15.7;OK;14.6;LU;12.4;-9999;19.2;LU;19.2;-9999
27450;23.06.2013;14.6;OK;12.4;LU;12.9;-9999;17.5;LU;17.5;-9999
27450;24.06.2013;14.6;OK;11.4;LU;11.4;-9999;17.9;LU;17.9;-9999
27450;25.06.2013;15.8;OK;10.0;LU;10.0;-9999;19.8;LU;19.8;-9999
27450;26.06.2013;13.3;OK;12.3;LU;12.0;-9999;17.5;LU;16.0;-9999
27450;27.06.2013;14.9;OK;12.0;LU;12.2;-9999;18.8;LU;18.8;-9999
27450;28.06.2013;14.1;OK;12.4;LU;12.4;-9999;16.6;LU;16.6;-9999
27450;29.06.2013;12.8;OK;10.8;LU;11.4;-9999;15.3;LU;14.6;-9999
27450;30.06.2013;15.4;OK;10.8;LU;10.8;-9999;20.3;LU;20.3;-9999
27450;01.07.2013;14.8;OK;11.0;LU;11.0;-9999;18.7;LU;18.7;-9999
27450;02.07.2013;14.1;OK;10.3;LU;10.3;-9999;18.2;LU;18.2;-9999
27450;03.07.2013;14.2;OK;9.9;LU;9.9;-9999;18.4;LU;18.4;-9999
27450;04.07.2013;15.2;OK;13.7;LU;14.2;-9999;17.6;LU;17.6;-9999
27450;05.07.2013;18.1;OK;13.8;LU;13.8;-9999;23.9;LU;23.9;-9999
27450;06.07.2013;16.5;OK;10.0;LU;10.0;-9999;21.6;LU;21.6;-9999
27450;07.07.2013;18.9;OK;11.7;LU;11.7;-9999;24.9;LU;24.9;-9999
27450;08.07.2013;17.6;OK;13.8;LU;13.8;-9999;24.8;LU;22.4;-9999
27450;09.07.2013;17.6;OK;11.0;LU;11.0;-9999;22.0;LU;22.0;-9999
27450;10.07.2013;17.6;OK;12.3;LU;12.3;-9999;22.6;LU;22.2;-9999
27450;11.07.2013;16.6;OK;10.1;LU;10.1;-9999;22.7;LU;22.7;-9999
27450;12.07.2013;18.2;OK;11.2;LU;11.2;-9999;24.4;LU;24.4;-9999
27450;13.07.2013;16.7;OK;13.1;LU;13.1;-9999;20.2;LU;19.6;-9999
27450;14.07.2013;17.1;OK;13.4;LU;13.4;-9999;21.3;LU;21.3;-9999
27450;15.07.2013;17.8;OK;12.3;LU;12.3;-9999;23.1;LU;23.1;-9999
27450;16.07.2013;19.3;OK;14.1;LU;14.1;-9999;26.0;LU;26.0;-9999
27450;17.07.2013;21.0;OK;13.5;LU;13.5;-9999;26.6;LU;26.6;-9999
27450;18.07.2013;21.6;OK;14.5;LU;14.5;-9999;26.9;LU;26.9;-9999
27450;19.07.2013;20.3;OK;18.7;LU;18.7;-9999;25.4;LU;25.4;-9999
27450;20.07.2013;19.4;OK;11.7;LU;11.7;-9999;25.5;LU;25.5;-9999
27450;21.07.2013;20.3;OK;13.2;LU;13.2;-9999;26.7;LU;26.7;-9999
27450;22.07.2013;18.4;OK;14.8;LU;14.8;-9999;23.8;LU;23.8;-9999
27450;23.07.2013;18.9;OK;9.8;LU;9.8;-9999;25.6;LU;25.6;-9999
27450;24.07.2013;17.7;OK;14.1;LU;14.1;-9999;24.6;LU;24.0;-9999
27450;25.07.2013;19.9;OK;15.8;LU;15.8;-9999;26.4;LU;26.4;-9999
27450;26.07.2013;18.7;OK;13.4;LU;13.4;-9999;23.5;LU;23.5;-9999
27450;27.07.2013;19.1;OK;15.5;LU;15.5;-9999;24.2;LU;24.2;-9999
27450;28.07.2013;18.6;OK;14.3;LU;14.3;-9999;22.6;LU;22.6;-9999
27450;29.07.2013;18.3;OK;14.4;LU;14.4;-9999;22.0;LU;22.0;-9999
27450;30.07.2013;16.6;OK;14.0;LU;14.0;-9999;21.5;LU;21.5;-9999
27450;31.07.2013;16.5;OK;12.0;LU;12.0;-9999;23.7;LU;23.7;-9999
27450;01.08.2013;16.9;OK;9.7;LU;9.7;-9999;22.0;LU;22.0;-9999
27450;02.08.2013;18.6;OK;14.0;LU;14.0;-9999;23.0;LU;23.0;-9999
27450;03.08.2013;18.4;OK;15.7;LU;15.7;-9999;21.4;LU;21.4;-9999
27450;04.08.2013;16.9;OK;12.0;LU;12.0;-9999;21.8;LU;21.8;-9999
27450;05.08.2013;17.1;OK;11.7;LU;11.7;-9999;21.7;LU;21.7;-9999
27450;06.08.2013;18.4;OK;15.7;LU;15.7;-9999;22.4;LU;22.4;-9999
27450;07.08.2013;18.8;OK;15.6;LU;15.6;-9999;23.8;LU;23.8;-9999
27450;08.08.2013;15.6;OK;15.2;LU;15.2;-9999;19.9;LU;17.0;-9999
27450;09.08.2013;16.5;OK;10.9;LU;10.9;-9999;21.8;LU;21.8;-9999
27450;10.08.2013;15.2;OK;9.4;LU;9.4;-9999;21.2;LU;21.2;-9999
27450;11.08.2013;15.1;OK;11.1;LU;11.1;-9999;20.8;LU;20.8;-9999
27450;12.08.2013;13.9;OK;10.2;LU;10.2;-9999;20.4;LU;20.4;-9999
27450;13.08.2013;13.6;OK;7.7;LU;7.7;-9999;19.4;LU;19.4;-9999
27450;14.08.2013;15.0;OK;11.3;LU;11.3;-9999;20.5;LU;20.5;-9999
27450;15.08.2013;15.7;OK;11.0;LU;11.0;-9999;20.3;LU;20.3;-9999
27450;16.08.2013;16.4;OK;14.5;LU;14.5;-9999;18.7;LU;18.7;-9999
27450;17.08.2013;17.0;OK;13.8;LU;13.8;-9999;21.0;LU;21.0;-9999
27450;18.08.2013;16.4;OK;14.4;LU;12.2;-9999;19.5;LU;19.5;-9999
27450;19.08.2013;15.0;OK;9.4;LU;9.4;-9999;20.3;LU;20.3;-9999
27450;20.08.2013;15.4;OK;8.0;LU;8.0;-9999;21.1;LU;21.1;-9999
27450;21.08.2013;14.7;OK;7.9;LU;7.9;-9999;20.7;LU;20.7;-9999
27450;22.08.2013;15.6;OK;8.4;LU;8.4;-9999;22.8;LU;22.8;-9999
27450;23.08.2013;16.2;OK;10.1;LU;10.1;-9999;22.6;LU;22.6;-9999
27450;24.08.2013;15.7;OK;9.5;LU;9.5;-9999;23.1;LU;23.1;-9999
27450;25.08.2013;15.1;OK;9.3;LU;9.3;-9999;21.7;LU;21.7;-9999
27450;26.08.2013;15.0;OK;7.9;LU;7.9;-9999;21.4;LU;21.4;-9999
27450;27.08.2013;16.3;OK;11.4;LU;11.4;-9999;21.0;LU;21.0;-9999
27450;28.08.2013;15.8;OK;9.6;LU;9.6;-9999;22.1;LU;22.1;-9999
27450;29.08.2013;15.8;OK;12.6;LU;12.6;-9999;20.6;LU;20.6;-9999
27450;30.08.2013;15.0;OK;11.5;LU;12.6;-9999;19.4;LU;20.6;-9999
27450;31.08.2013;15.0;OK;11.0;LU;11.0;-9999;22.2;LU;22.2;-9999
27450;01.09.2013;11.9;OK;6.3;LU;6.3;-9999;16.7;LU;16.0;-9999
27450;02.09.2013;14.3;OK;10.0;LU;10.0;-9999;20.9;LU;20.9;-9999
27450;03.09.2013;14.7;OK;8.5;LU;8.5;-9999;20.5;LU;20.5;-9999
27450;04.09.2013;16.0;OK;13.7;LU;13.7;-9999;20.2;LU;20.2;-9999
27450;05.09.2013;15.7;OK;11.7;LU;11.7;-9999;18.1;LU;18.1;-9999
27450;06.09.2013;16.8;OK;15.1;LU;15.5;-9999;21.4;LU;21.4;-9999
27450;07.09.2013;15.7;OK;11.4;LU;11.4;-9999;21.6;LU;21.6;-9999
27450;08.09.2013;15.4;OK;11.0;LU;11.0;-9999;21.9;LU;21.9;-9999
27450;09.09.2013;16.1;OK;11.2;LU;11.2;-9999;20.7;LU;20.7;-9999
27450;10.09.2013;14.6;OK;14.0;LU;14.0;-9999;18.5;LU;16.5;-9999
27450;11.09.2013;14.9;OK;13.2;LU;13.2;-9999;19.0;LU;19.0;-9999
27450;12.09.2013;13.8;OK;10.0;LU;10.0;-9999;20.4;LU;20.4;-9999
27450;13.09.2013;13.7;OK;8.3;LU;8.3;-9999;19.6;LU;19.6;-9999
27450;14.09.2013;14.5;OK;11.5;LU;11.5;-9999;17.9;LU;17.9;-9999
27450;15.09.2013;13.8;OK;12.3;LU;12.3;-9999;16.4;LU;16.4;-9999
27450;16.09.2013;11.4;OK;9.5;LU;9.5;-9999;15.3;LU;15.3;-9999
27450;17.09.2013;9.6;OK;6.1;LU;6.1;-9999;13.6;LU;13.6;-9999
27450;18.09.2013;9.8;OK;7.6;LU;7.6;-9999;14.0;LU;14.0;-9999
27450;19.09.2013;9.6;OK;6.4;LU;6.4;-9999;14.8;LU;14.8;-9999
27450;20.09.2013;8.9;OK;4.8;LU;4.8;-9999;15.9;LU;15.9;-9999
27450;21.09.2013;11.0;OK;4.2;LU;4.2;-9999;17.7;LU;17.7;-9999
27450;22.09.2013;13.3;OK;11.1;LU;11.1;-9999;17.4;LU;17.4;-9999
27450;23.09.2013;11.5;OK;8.8;LU;8.8;-9999;17.8;LU;17.8;-9999
27450;24.09.2013;8.1;OK;3.5;LU;3.5;-9999;14.2;LU;14.2;-9999
27450;25.09.2013;6.2;OK;3.4;LU;3.4;-9999;12.3;LU;12.3;-9999
27450;26.09.2013;4.9;OK;1.6;LU;1.6;-9999;11.5;LU;11.5;-9999
27450;27.09.2013;5.9;OK;-0.6;LU;-0.6;-9999;14.0;LU;14.0;-9999
27450;28.09.2013;6.5;OK;1.8;LU;1.8;-9999;11.3;LU;11.3;-9999
27450;29.09.2013;7.3;OK;4.0;LU;5.0;-9999;13.5;LU;13.5;-9999
27450;30.09.2013;6.3;OK;2.2;LU;2.2;-9999;12.5;LU;12.5;-9999
27450;01.10.2013;6.2;OK;2.9;LU;2.9;-9999;11.9;LU;11.9;-9999
27450;02.10.2013;5.5;OK;0.4;LU;0.4;-9999;10.5;LU;10.5;-9999
27450;03.10.2013;8.8;OK;4.2;LU;4.2;-9999;11.8;LU;11.8;-9999
27450;04.10.2013;9.3;OK;7.9;LU;7.9;-9999;11.1;LU;10.8;-9999
27450;05.10.2013;11.7;OK;9.8;LU;9.8;-9999;15.7;LU;15.7;-9999
27450;06.10.2013;10.4;OK;3.8;LU;3.8;-9999;16.4;LU;16.4;-9999
27450;07.10.2013;13.8;OK;9.4;LU;9.4;-9999;17.5;LU;17.5;-9999
27450;08.10.2013;14.3;OK;13.7;LU;13.7;-9999;16.3;LU;16.3;-9999
27450;09.10.2013;12.2;OK;11.0;LU;11.0;-9999;16.1;LU;16.1;-9999
27450;10.10.2013;7.3;OK;5.9;LU;5.9;-9999;11.5;LU;9.9;-9999
27450;11.10.2013;6.1;OK;2.6;LU;2.6;-9999;11.5;LU;11.5;-9999
27450;12.10.2013;6.9;OK;2.3;LU;2.3;-9999;13.0;LU;13.0;-9999
27450;13.10.2013;8.6;OK;3.7;LU;3.7;-9999;13.9;LU;13.9;-9999
27450;14.10.2013;7.1;OK;6.4;LU;6.4;-9999;9.3;LU;8.8;-9999
27450;15.10.2013;3.6;OK;0.1;LU;0.1;-9999;7.7;LU;6.4;-9999
27450;16.10.2013;6.1;OK;3.0;LU;3.0;-9999;7.8;LU;7.8;-9999
27450;17.10.2013;7.3;OK;6.5;LU;6.5;-9999;10.0;LU;10.0;-9999
27450;18.10.2013;3.8;OK;-0.9;LU;-0.9;-9999;9.4;LU;9.4;-9999
27450;19.10.2013;1.9;OK;-1.1;LU;-1.1;-9999;5.3;LU;4.9;-9999
27450;20.10.2013;1.7;OK;0.4;LU;0.4;-9999;3.1;LU;3.1;-9999
27450;21.10.2013;2.5;OK;0.4;LU;0.5;-9999;3.8;LU;3.8;-9999
27450;22.10.2013;5.9;OK;3.4;LU;3.9;-9999;4.8;LU;4.8;-9999
27450;23.10.2013;12.8;OK;4.6;LU;12.1;-9999;13.3;LU;13.3;-9999
27450;24.10.2013;10.1;OK;8.2;LU;8.2;-9999;13.0;LU;12.5;-9999
27450;25.10.2013;7.4;OK;3.4;LU;3.4;-9999;11.0;LU;11.0;-9999
27450;26.10.2013;10.8;OK;6.8;LU;7.3;-9999;13.8;LU;13.8;-9999
27450;27.10.2013;11.2;OK;10.7;LU;10.7;-9999;12.4;LU;12.4;-9999
27450;28.10.2013;9.5;OK;7.5;LU;7.5;-9999;11.3;LU;11.3;-9999
27450;29.10.2013;8.3;OK;6.2;LU;6.2;-9999;11.8;LU;11.8;-9999
27450;30.10.2013;4.8;OK;1.6;LU;1.6;-9999;9.5;LU;9.5;-9999
27450;31.10.2013;7.8;OK;1.9;LU;1.9;-9999;11.6;LU;11.6;-9999
27450;01.11.2013;7.1;OK;3.3;LU;3.3;-9999;10.3;LU;10.3;-9999
27450;02.11.2013;5.0;OK;2.5;LU;2.5;-9999;10.3;LU;10.3;-9999
27450;03.11.2013;7.7;OK;1.0;LU;1.3;-9999;10.2;LU;10.2;-9999
27450;04.11.2013;4.5;OK;2.4;LU;0.4;-9999;8.8;LU;8.1;-9999
27450;05.11.2013;1.3;OK;-1.4;LU;-1.4;-9999;6.9;LU;6.9;-9999
27450;06.11.2013;0.1;OK;-1.1;LU;-1.1;-9999;1.2;LU;1.1;-9999
27450;07.11.2013;2.1;OK;0.1;LU;0.2;-9999;3.7;LU;3.8;-9999
27450;08.11.2013;5.5;OK;1.1;LU;1.6;-9999;9.2;LU;9.2;-9999
27450;09.11.2013;3.4;OK;1.3;LU;1.3;-9999;6.8;LU;5.9;-9999
27450;10.11.2013;2.9;OK;1.5;LU;-0.3;-9999;5.4;LU;5.4;-9999
27450;11.11.2013;2.2;OK;-3.4;LU;-3.4;-9999;8.3;LU;8.6;-9999
27450;12.11.2013;7.3;OK;4.1;LU;4.1;-9999;9.8;LU;9.8;-9999
27450;13.11.2013;4.0;OK;0.3;LU;0.3;-9999;8.6;LU;8.6;-9999
